,index,SHIPPING_LOCATION,DEPARTMENT,CATEGORY,SUBCATEGORY,BREADCRUMBS,SKU,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRICE_CURRENT,PRODUCT_SIZE,PROMOTION,RunDate,tid
TRUE,57748,70072,Deli,Deli Meat & Cheese,,Deli/Deli Meat & Cheese,10292026,https://www.walmart.com/ip/Oscar-Mayer-Lean-Smoked-White-Sliced-Turkey-Deli-Lunch-Meat-16-oz-Package/10292026?fulfillmentIntent=Pickup,"Oscar Mayer Lean Smoked White Sliced Turkey Deli Lunch Meat, 16 oz Package",Oscar Mayer,3.74,3.74,16,,9/11/2022 21:20,16221552
TRUE,58498,63376,Beverages,Drink Mixes,,Beverages/Drink Mixes,10292305,https://www.walmart.com/ip/Crystal-Light-Peach-Mango-Green-Tea-Sugar-Free-Drink-Mix-Singles-10-ct-On-the-Go-Packets/10292305?fulfillmentIntent=Pickup,"Crystal Light Peach Mango Green Tea Sugar Free Drink Mix Singles, 10 ct On-the-Go-Packets",Crystal Light,2.58,2.58,10,,9/11/2022 21:20,16222302
FALSE,59248,77449,Candy,Chocolate,,Candy/Chocolate,870788980,https://www.walmart.com/ip/HERSHEY-S-Milk-Chocolate-Snack-Size-Candy-Bars-Halloween-19-8-oz-Jumbo-Bag/870788980?fulfillmentIntent=Pickup,"HERSHEY'S, Milk Chocolate Snack Size Candy Bars, Halloween, 19.8 oz, Jumbo Bag",Hershey's,5.74,5.74,19.8,,9/11/2022 21:20,16223052
FALSE,59998,77449,Baking,Easy to make,,Baking/Easy to make,10308708,https://www.walmart.com/ip/Morrison-s-Corn-Kits-Prepared-Corn-Bread-Mix-6-oz/10308708?fulfillmentIntent=Pickup,"Morrison's: Corn-Kits Prepared Corn Bread Mix, 6 oz",Morrison,0.58,0.58,6,,9/11/2022 21:20,16223802
FALSE,60748,77449,Baking,Flours & Meals,,Baking/Flours & Meals,46791755,https://www.walmart.com/ip/GOYA-Pre-Cooked-White-Corn-Meal-35-20-Oz/46791755?fulfillmentIntent=Pickup,GOYA Pre-Cooked White Corn Meal 35.20 Oz,GOYA,2.32,2.32,35.2,,9/11/2022 21:20,16224552
FALSE,61498,70072,Deli,Prepared Meals & Sides,,Deli/Prepared Meals & Sides,354840243,https://www.walmart.com/ip/Marketside-Supreme-Pizza-Traditional-Crust-Extra-Large-48-6-oz-Fresh/354840243?fulfillmentIntent=Pickup,"Marketside Supreme Pizza, Traditional Crust, Extra Large, 48.6 oz (Fresh)",Marketside,8.5,8.5,48.6,,9/11/2022 21:20,16225302
FALSE,62248,15601,Baking,Easy to make,,Baking/Easy to make,194699908,https://www.walmart.com/ip/Udi-s-Gluten-Free-Chocolate-Mug-Cake-Mix-8-4-oz-4-Count/194699908?fulfillmentIntent=Pickup,"Udi's Gluten Free Chocolate Mug Cake Mix, 8.4 oz. 4-Count",Udi's,4.98,4.98,8.4,,9/11/2022 21:20,16226052
FALSE,62998,77449,Candy,Multipacks & bags,,Candy/Multipacks & bags,890644523,https://www.walmart.com/ip/HERSHEY-S-Milk-Chocolate-with-Almonds-Snack-Size-Candy-Individually-Wrapped-0-45-oz-Bars-12-Count/890644523?fulfillmentIntent=Pickup,"HERSHEY'S, Milk Chocolate with Almonds Snack Size Candy, Individually Wrapped, 0.45 oz, Bars (12 Count)",Hershey's,2.36,2.36,0.45,,9/11/2022 21:20,16226802
FALSE,63748,75052,Dairy & Eggs,Cheese,,Dairy & Eggs/Cheese,247277507,https://www.walmart.com/ip/Smoky-Park-Smoked-Gruyere/247277507?fulfillmentIntent=Pickup,Smoky Park Smoked Gruyere,Smoky Park,4.98,4.98,,,9/11/2022 21:20,16227552
FALSE,64498,70072,Dairy & Eggs,Cream & Creamers,,Dairy & Eggs/Cream & Creamers,459375260,https://www.walmart.com/ip/Silk-Sweet-Creamy-Almond-Creamer-1-Quart/459375260?fulfillmentIntent=Pickup,"Silk Sweet & Creamy Almond Creamer, 1 Quart",Silk,4.58,4.58,,,9/11/2022 21:20,16228302
FALSE,65248,75052,Dairy & Eggs,Yogurt,,Dairy & Eggs/Yogurt,41972648,https://www.walmart.com/ip/Great-Value-Light-Greek-Vanilla-Nonfat-Yogurt-32-oz/41972648?fulfillmentIntent=Pickup,"Great Value Light Greek Vanilla Nonfat Yogurt, 32 oz",Great Value,3.54,3.54,32,,9/11/2022 21:20,16229052
FALSE,65998,45011,Deli,Fresh Soups & Salads,,Deli/Fresh Soups & Salads,194638312,https://www.walmart.com/ip/Taylor-Farms-Sweet-Kale-Chopped-Salad-Kit-12-oz-Vegetarian-Gluten-Free/194638312?fulfillmentIntent=Pickup,"Taylor Farms Sweet Kale Chopped Salad Kit, 12 oz, Vegetarian, Gluten Free",Taylor Farms,3.98,3.98,12,,9/11/2022 21:20,16229802
FALSE,66748,15601,Baking,Sugars & Sweeteners,,Baking/Sugars & Sweeteners,10450710,https://www.walmart.com/ip/Coronado-Dulce-De-Leche-Topping-Made-with-Real-Goat-s-Milk-Sweet-Cajeta-Sauce-1-Pound-7-28-Ounce-Squeeze-Bottle/10450710?fulfillmentIntent=Pickup,"Coronado Dulce De Leche Topping Made with Real Goat's Milk, Sweet Cajeta Sauce, 1 Pound 7.28 Ounce Squeeze Bottle",Coronado,5.47,5.47,7.28,,9/11/2022 21:20,16230552
FALSE,67498,53215,Beverages,Great Value Beverages,,Beverages/Great Value Beverages,662428453,https://www.walmart.com/ip/Great-Value-Ruby-Red-Grapefruit-Juice-64-Fl-oz/662428453?fulfillmentIntent=Pickup,"Great Value Ruby Red Grapefruit Juice, 64 Fl. oz",Great Value,2.62,2.62,64,,9/11/2022 21:20,16231302
FALSE,68248,77449,Beverages,Juices,,Beverages/Juices,10801722,https://www.walmart.com/ip/Naked-Juice-Blue-Machine-15-2-fl-oz/10801722?fulfillmentIntent=Pickup,"Naked Juice, Blue Machine, 15.2 fl oz",Naked,3.18,3.18,15.2,,9/11/2022 21:20,16232052
FALSE,68998,15601,Baking,Oils & Shortening,,Baking/Oils & Shortening,13281828,https://www.walmart.com/ip/Great-Value-Canola-Oil-1-gal/13281828?fulfillmentIntent=Pickup,"Great Value Canola Oil, 1 gal",Great Value,8.98,8.98,,,9/11/2022 21:20,16232802
FALSE,69748,30044,Snacks,Chips,,Snacks/Chips,253729302,https://www.walmart.com/ip/Orville-Redenbacher-s-Ultimate-Butter-Microwave-Popcorn-3-29-Oz-6-Ct/253729302?fulfillmentIntent=Pickup,"Orville Redenbacher's Ultimate Butter Microwave Popcorn, 3.29 Oz, 6 Ct",Orville Redenbacher's,3.4,3.4,3.29,,9/11/2022 21:20,16233552
FALSE,70498,66062,Beverages,Great Value Beverages,,Beverages/Great Value Beverages,579241430,https://www.walmart.com/ip/Great-Value-Extra-Caff-Medium-Dark-Roast-Coffee-Pods-12-Ct/579241430?fulfillmentIntent=Pickup,"Great Value Extra Caff Medium-Dark Roast Coffee Pods, 12 Ct",Great Value,4.78,4.78,12,,9/11/2022 21:20,16234302
FALSE,71248,33012,Deli,"Bacon, Hot Dogs, Sausage",,"Deli/Bacon, Hot Dogs, Sausage",10801150,https://www.walmart.com/ip/Lightlife-Smart-Dogs-Vegan-Hot-Dogs/10801150?fulfillmentIntent=Pickup,Lightlife Smart Dogs Vegan Hot Dogs,Lightlife,3.2,3.2,,,9/11/2022 21:20,16235052
FALSE,71998,15601,Snacks,Chips,,Snacks/Chips,789008019,https://www.walmart.com/ip/GV-Lightly-Salted-WAVY-PC-Party-Size-8-13oz-RA-P65/789008019?fulfillmentIntent=Pickup,"GV Lightly Salted WAVY PC , Party Size 8/13oz RA P65",Great Value,2.37,2.37,13,,9/11/2022 21:20,16235802
FALSE,72748,70072,Dairy & Eggs,Yogurt,,Dairy & Eggs/Yogurt,45594080,https://www.walmart.com/ip/Silk-Peach-Mango-Soy-Milk-Yogurt-Alternative-5-3-Oz/45594080?fulfillmentIntent=Pickup,"Silk Peach Mango Soy Milk Yogurt Alternative, 5.3 Oz.",Silk,1.52,1.52,5.3,,9/11/2022 21:20,16236552
FALSE,73498,77449,Candy,Hard candy & lollipops,,Candy/Hard candy & lollipops,21778145,https://www.walmart.com/ip/Great-Value-Cinnamon-Discs-Hard-Candy-10-Oz/21778145?fulfillmentIntent=Pickup,"Great Value, Cinnamon Discs Hard Candy, 10 Oz",Great Value,0.98,0.98,10,,9/11/2022 21:20,16237302
FALSE,74248,79936,Snacks,Chips,,Snacks/Chips,556798000,https://www.walmart.com/ip/Frito-Lay-Snacks-Flavor-Mix-Variety-Pack-1-oz-18-Count-Assortment-May-Vary/556798000?fulfillmentIntent=Pickup&athbdg=L1300,"Frito-Lay Snacks Flavor Mix Variety Pack, 1 oz, 18 Count (Assortment May Vary)",Frito-Lay,10.98,9.88,1,,9/11/2022 21:20,16238052
FALSE,74998,30044,Snacks,Snack Nuts,,Snacks/Snack Nuts,167811919,https://www.walmart.com/ip/Planters-Select-Cashews-Almonds-Pecans-Nut-Mix-15-25-oz-Canister/167811919?fulfillmentIntent=Pickup,"Planters Select Cashews, Almonds & Pecans Nut Mix, 15.25 oz Canister",Planters,9.98,9.98,15.25,,9/11/2022 21:20,16238802
FALSE,75748,30044,Candy,Mints,,Candy/Mints,10533773,https://www.walmart.com/ip/Russell-Stover-Sugar-Free-Mint-Patties-10-oz-20-Ct/10533773?fulfillmentIntent=Pickup,"Russell Stover Sugar-Free Mint Patties, 10 oz., 20 Ct",Russell Stover,6.48,6.48,10,,9/11/2022 21:20,16239552
FALSE,76498,48180,Deli,Specialty Cheeses & Meats,,Deli/Specialty Cheeses & Meats,160612625,https://www.walmart.com/ip/GREAT-MIDWEST-Ghost-Pepper-Cheddar-7-Oz/160612625?fulfillmentIntent=Pickup,"GREAT MIDWEST Ghost Pepper Cheddar, 7 Oz",Black Creek,3.58,3.58,7,,9/11/2022 21:20,16240302
FALSE,77248,78130,Beverages,Drink Mixes,,Beverages/Drink Mixes,976812804,https://www.walmart.com/ip/Carrington-Farms-Cf-Matcha-Green-Tea-Powder/976812804?fulfillmentIntent=Pickup,Carrington Farms Cf Matcha Green Tea Powder,Carrington Farms,9.2,9.2,,,9/11/2022 21:20,16241052
FALSE,77998,79936,Baking,Easy to make,,Baking/Easy to make,10307752,https://www.walmart.com/ip/Duncan-Hines-Comstock-More-Fruit-Blueberry-Pie-Filling-and-Topping-21-oz/10307752?fulfillmentIntent=Pickup,"Duncan Hines Comstock More Fruit Blueberry Pie Filling and Topping, 21 oz.",Duncan Hines,4.84,4.84,21,,9/11/2022 21:20,16241802
FALSE,78748,30044,Candy,Chocolate,,Candy/Chocolate,252907204,https://www.walmart.com/ip/Great-Value-Semi-Sweet-Chocolate-Chips-24-oz/252907204?fulfillmentIntent=Pickup,"Great Value Semi-Sweet Chocolate Chips, 24 oz",Great Value,4.24,4.24,24,,9/11/2022 21:20,16242552
FALSE,79498,23111,Baking,Easy to make,,Baking/Easy to make,12018467,https://www.walmart.com/ip/Jell-O-Grape-Gelatin-Dessert-Mix-3-oz-Box/12018467?fulfillmentIntent=Pickup,"Jell-O Grape Gelatin Dessert Mix, 3 oz Box",Jell-O,1.26,1.26,3,,9/11/2022 21:20,16243302
FALSE,80248,15601,Candy,Chocolate,,Candy/Chocolate,489098840,https://www.walmart.com/ip/Marketside-Sweet-Salty-Milk-Chocolate-Bark-9-OZ/489098840?fulfillmentIntent=Pickup,"Marketside Sweet & Salty Milk Chocolate Bark, 9 OZ",Marketside,5.98,5.98,9,,9/11/2022 21:20,16244052
FALSE,80998,15601,Candy,Chocolate,,Candy/Chocolate,692578791,https://www.walmart.com/ip/Hu-Almond-Butter-Puffed-Quinoa-Dark-Chocolate-2-1-oz/692578791?fulfillmentIntent=Pickup,"Hu Almond Butter + Puffed Quinoa Dark Chocolate, 2.1 oz",Hu Kitchen,5.99,4.99,2.1,,9/11/2022 21:20,16244802
FALSE,81748,23223,Baking,Oils & Shortening,,Baking/Oils & Shortening,10451543,https://www.walmart.com/ip/Great-Value-Corn-Oil-48-fl-oz/10451543?fulfillmentIntent=Pickup,"Great Value Corn Oil, 48 fl oz",Great Value,4.78,4.78,48,,9/11/2022 21:20,16245552
FALSE,82498,15601,Candy,Multipacks & bags,,Candy/Multipacks & bags,608187208,https://www.walmart.com/ip/Hershey-All-Time-Greats-Chocolate-Assortment-Snack-Size-Candy-15-57-oz-Variety-Bag-30-Pieces/608187208?fulfillmentIntent=Pickup,"Hershey, All Time Greats Chocolate Assortment Snack Size Candy, 15.57 oz, Variety Bag (30 Pieces)",ASSORTMENTS,6.54,6.54,15.57,,9/11/2022 21:20,16246302
FALSE,83248,48180,Meat & Seafood,Game Time Faves,,Meat & Seafood/Game Time Faves,949906404,https://www.walmart.com/ip/Sam-s-Choice-Cooked-Medium-Shrimp-Cocktail-Ring-with-Sauce-16-oz/949906404?fulfillmentIntent=Pickup,"Sam's Choice Cooked Medium Shrimp Cocktail Ring with Sauce, 16 oz",Sam's Choice,9.52,9.52,16,,9/11/2022 21:20,16247052
FALSE,83998,33012,Dairy & Eggs,Cheese,,Dairy & Eggs/Cheese,354626976,https://www.walmart.com/ip/Breakstone-s-Cottage-Doubles-Lowfat-Cottage-Cheese-Pineapple-Topping-with-2-Milkfat-4-7-oz-Cup/354626976?fulfillmentIntent=Pickup,"Breakstone's Cottage Doubles Lowfat Cottage Cheese & Pineapple Topping with 2% Milkfat, 4.7 oz Cup",Breakstone's,1.28,1.28,4.7,,9/11/2022 21:20,16247802
FALSE,84748,48180,Deli,"Bacon, Hot Dogs, Sausage",,"Deli/Bacon, Hot Dogs, Sausage",174707224,https://www.walmart.com/ip/COLUMBUS-Sliced-Charcuterie-Trio-Italian-Dry-Peppered-and-Calabrese-Salami-12-oz/174707224?fulfillmentIntent=Pickup,"COLUMBUS Sliced Charcuterie Trio, Italian Dry, Peppered, and Calabrese Salami, 12 oz",Columbus,9.98,9.98,12,,9/11/2022 21:20,16248552
FALSE,85498,79936,Candy,Chocolate,,Candy/Chocolate,892234803,https://www.walmart.com/ip/M-M-s-Crunchy-Cookie-Milk-Chocolate-Candy-Sharing-Size-7-4-oz-Bag/892234803?fulfillmentIntent=Pickup,"M&Ms Crunchy Cookie Milk Chocolate Candy, Sharing Size  7.4 oz Bag",M&M'S,4.48,4.48,7.4,,9/11/2022 21:20,16249302
FALSE,86248,48180,Dairy & Eggs,Cheese,,Dairy & Eggs/Cheese,10295537,https://www.walmart.com/ip/Velveeta-Slices-Original-Cheese-24-ct-Pack/10295537?fulfillmentIntent=Pickup,"Velveeta Slices Original Cheese, 24 ct Pack",Velveeta,3.58,3.58,24,,9/11/2022 21:20,16250052
FALSE,86998,15601,Candy,Gummy & chewy candy,,Candy/Gummy & chewy candy,515701476,https://www.walmart.com/ip/Starburst-All-Pink-Fruit-Chews-Gummy-Candy-Sharing-Size-15-6-oz-Bag/515701476?fulfillmentIntent=Pickup,"Starburst All Pink Fruit Chews Gummy Candy, Sharing Size - 15.6 oz Bag",Starburst,3.78,3.78,15.6,,9/11/2022 21:20,16250802
FALSE,87748,23223,Snacks,Chips,,Snacks/Chips,15240680,https://www.walmart.com/ip/Tostitos-Salsa-Medium-Salsa-Con-Queso-15-Oz-Jar/15240680?fulfillmentIntent=Pickup,"Tostitos Salsa, Medium Salsa Con Queso, 15 Oz Jar",Tostitos,4.98,4.98,15,,9/11/2022 21:20,16251552
FALSE,88498,23223,Snacks,Chips,,Snacks/Chips,475998592,https://www.walmart.com/ip/Beanitos-Black-Bean-Sea-Salt-10-oz/475998592?fulfillmentIntent=Pickup,Beanitos Black Bean Sea Salt 10 oz.,Beanitos,4.28,4.28,10,,9/11/2022 21:20,16252302
FALSE,89248,48180,Deli,Deli Meat & Cheese,,Deli/Deli Meat & Cheese,29209893,https://www.walmart.com/ip/Bar-S-Classic-Bologna-Sliced-Deli-Style-Lunch-Meat-10-Slices-Per-Package-12-Ounce-Pack/29209893?fulfillmentIntent=Pickup,"Bar-S Classic Bologna Sliced Deli-Style Lunch Meat, 10 Slices Per Package, 12 Ounce Pack",Bar-S,1.18,1.18,12,,9/11/2022 21:20,16253052
FALSE,89998,23223,Baking,Easy to make,,Baking/Easy to make,715497240,https://www.walmart.com/ip/Betty-Crocker-Delights-Triple-Chunk-Supreme-Brownie-Mix-17-8-oz/715497240?fulfillmentIntent=Pickup,"Betty Crocker Delights Triple Chunk Supreme Brownie Mix, 17.8 oz",Betty Crocker,2.42,2.42,17.8,,9/11/2022 21:20,16253802
FALSE,90748,78130,Beverages,Great Value Beverages,,Beverages/Great Value Beverages,42279263,https://www.walmart.com/ip/Great-Value-Liquid-No-Calorie-Stevia-Sweetener-1-68-fl-oz/42279263?fulfillmentIntent=Pickup&athbdg=L1600,"Great Value Liquid No Calorie Stevia Sweetener, 1.68 fl oz",Great Value,3.34,3.34,1.68,,9/11/2022 21:20,16254552
FALSE,91498,48180,Dairy & Eggs,Yogurt,,Dairy & Eggs/Yogurt,25460580,https://www.walmart.com/ip/Oikos-Whole-Milk-Lemon-Meringue-Greek-Yogurt-5-3-Oz/25460580?fulfillmentIntent=Pickup,"Oikos Whole Milk Lemon Meringue Greek Yogurt, 5.3 Oz.",Oikos,1.06,1.06,5.3,,9/11/2022 21:20,16255302
FALSE,92248,23111,Snacks,Fruit Snacks,,Snacks/Fruit Snacks,953928388,https://www.walmart.com/ip/Hershey-All-Time-Greats-Assorted-Chocolate-Peanut-Butter-Fruit-Flavored-Snack-Size-Candy-Halloween-29-21-oz-Variety-Bag-60-Pieces/953928388?fulfillmentIntent=Pickup,"Hershey, All Time Greats Assorted Chocolate, Peanut Butter, Fruit Flavored Snack Size Candy, Halloween, 29.21 oz, Variety Bag (60 Pieces)",Hershey's,9.94,9.94,29.21,,9/11/2022 21:20,16256052
FALSE,92998,60007,Baking,Easy to make,,Baking/Easy to make,10306752,https://www.walmart.com/ip/Libby-s-Easy-Pumpkin-Pie-Mix-30-oz/10306752?fulfillmentIntent=Pickup,Libby's Easy Pumpkin Pie Mix 30 oz,Libby's,3.28,3.28,30,,9/11/2022 21:20,16256802
FALSE,93748,48180,Dairy & Eggs,Eggs,,Dairy & Eggs/Eggs,428810474,https://www.walmart.com/ip/Just-Crack-an-Egg-Ultimate-Scramble-Breakfast-Bowl-Kit-with-Pork-Sausage-Mild-Cheddar-Cheese-Potatoes-Onions-and-Green-and-Red-Peppers-3-oz-Cup/428810474?fulfillmentIntent=Pickup,"Just Crack an Egg Ultimate Scramble Breakfast Bowl Kit with Pork Sausage, Mild Cheddar Cheese, Potatoes, Onions, and Green and Red Peppers, 3 oz. Cup",Just Crack an Egg,2.28,2.28,3,,9/11/2022 21:20,16257552
FALSE,94498,15601,Beverages,Sparkling Water,,Beverages/Sparkling Water,914743709,https://www.walmart.com/ip/Bubly-Bounce-Caffeinated-Blood-Orange-Grapefruit-Flavored-Sparkling-Water-12-oz-8-Pack-Cans/914743709?fulfillmentIntent=Pickup&athbdg=L1300,"Bubly Bounce Caffeinated Blood Orange Grapefruit Flavored Sparkling Water, 12 oz, 8 Pack Cans",bubly,3.68,3.28,12,,9/11/2022 21:20,16258302
FALSE,95248,23111,Snacks,Granola Bars,,Snacks/Granola Bars,533774467,https://www.walmart.com/ip/CLIF-Bar-Duos-Chocolate-Brownie-Crunchy-Peanut-Butter-Energy-Bars-7-Ct-1-66-oz/533774467?fulfillmentIntent=Pickup,"CLIF Bar Duos Chocolate Brownie & Crunchy Peanut Butter Energy Bars, 7 Ct, 1.66 oz",Clif Bar,6.97,6.97,1.66,,9/11/2022 21:20,16259052
FALSE,95998,23223,Snacks,Healthy Snacks,,Snacks/Healthy Snacks,315393128,https://www.walmart.com/ip/Great-Value-Cashew-Halves-Pieces-27-oz/315393128?fulfillmentIntent=Pickup,"Great Value Cashew Halves & Pieces, 27 oz",Great Value,9.98,9.98,27,,9/11/2022 21:20,16259802
FALSE,96748,89108,Deli,Specialty Cheeses & Meats,,Deli/Specialty Cheeses & Meats,17352665,https://www.walmart.com/ip/Del-Duca-Sopressata-7-oz-Uncured-Salami-Chub/17352665?fulfillmentIntent=Pickup,Del Duca Sopressata 7 oz. Uncured Salami Chub,Daniele,5.48,5.48,7,,9/11/2022 21:20,16260552
FALSE,97498,48180,Dairy & Eggs,Cream & Creamers,,Dairy & Eggs/Cream & Creamers,147966383,https://www.walmart.com/ip/Great-Value-Italian-Sweet-Creme-Coffee-Creamer-32-fl-oz/147966383?fulfillmentIntent=Pickup,"Great Value Italian Sweet Creme Coffee Creamer, 32 fl oz",Great Value,2.68,2.68,32,,9/11/2022 21:20,16261302
FALSE,98248,48180,Dairy & Eggs,Cream & Creamers,,Dairy & Eggs/Cream & Creamers,22210680,https://www.walmart.com/ip/Reddi-Wip-Extra-Creamy-Whipped-Topping-Made-with-Real-Cream-13-OZ-Spray-Can/22210680?fulfillmentIntent=Pickup,"Reddi Wip Extra Creamy Whipped Topping Made with Real Cream, 13 OZ Spray Can",Reddi-wip,4.98,4.98,13,,9/11/2022 21:20,16262052
FALSE,98998,23111,Snacks,Crackers,,Snacks/Crackers,588972715,https://www.walmart.com/ip/Cheez-It-Snap-d-Cheese-Cracker-Chips-Double-Cheese-12-Oz-Bag/588972715?fulfillmentIntent=Pickup,"Cheez-It Snap'd Cheese Cracker Chips, Double Cheese, 12 Oz, Bag",Cheez-It,4.98,4.98,12,,9/11/2022 21:20,16262802
FALSE,99748,23111,Candy,Chocolate,,Candy/Chocolate,448047941,https://www.walmart.com/ip/REESE-S-Mini-Stuffed-with-Pretzels-Milk-Chocolate-Peanut-Butter-Candy-16-5-Oz-5-Count/448047941?fulfillmentIntent=Pickup,"REESE'S Mini Stuffed with Pretzels Milk Chocolate Peanut Butter Candy, 16.5 Oz (5 Count)",Reese's,6.74,6.74,16.5,,9/11/2022 21:20,16263552
FALSE,100498,23223,Candy,Chocolate,,Candy/Chocolate,847661906,https://www.walmart.com/ip/Charleston-Chew-Rollers-Milk-Chocolate-Covered-Chewy-Nougat-7-6-oz/847661906?fulfillmentIntent=Pickup,Charleston Chew Rollers Milk Chocolate Covered Chewy Nougat 7.6 oz.,Charleston Chew,3.28,3.28,7.6,,9/11/2022 21:20,16264302
FALSE,101248,75211,Dairy & Eggs,Yogurt,,Dairy & Eggs/Yogurt,24414598,https://www.walmart.com/ip/Activia-Probiotic-Strawberry-Strawberry-Banana-Variety-Pack-Yogurt-4-Oz-Cups-12-Count/24414598?fulfillmentIntent=Pickup,"Activia Probiotic Strawberry & Strawberry Banana Variety Pack Yogurt, 4 Oz. Cups, 12 Count",Activia,6.87,6.87,4,,9/11/2022 21:20,16265052
FALSE,101998,60007,Snacks,Crackers,,Snacks/Crackers,54276110,https://www.walmart.com/ip/Lance-Sandwich-Crackers-Variety-Pack-3-Flavors-8-Individually-Wrapped-Packs-6-Sandwiches-Each/54276110?fulfillmentIntent=Pickup,"Lance Sandwich Crackers, Variety Pack, 3 Flavors, 8 Individually Wrapped Packs, 6 Sandwiches Each",Lance,3.3,2.48,,,9/11/2022 21:20,16265802
FALSE,102748,23223,Snacks,Popcorn,,Snacks/Popcorn,39560954,https://www.walmart.com/ip/Orville-Redenbacher-s-Original-Premium-White-Popcorn-Kernels-30-Oz/39560954?fulfillmentIntent=Pickup,"Orville Redenbacher's Original Premium White Popcorn Kernels, 30 Oz",Orville Redenbacher's,5.18,5.18,30,,9/11/2022 21:20,16266552
FALSE,103498,23111,Candy,Multipacks & bags,,Candy/Multipacks & bags,835077200,https://www.walmart.com/ip/PAYDAY-Peanut-and-Caramel-Snack-Size-Candy-Bars-Individually-Wrapped-33-oz-Bag/835077200?fulfillmentIntent=Pickup,"PAYDAY, Peanut and Caramel Snack Size Candy Bars, Individually Wrapped, 33 oz, Bag",PAYDAY,11.98,11.98,33,,9/11/2022 21:20,16267302
FALSE,104248,23223,Candy,Multipacks & bags,,Candy/Multipacks & bags,397639069,https://www.walmart.com/ip/M-M-s-Full-Size-Halloween-Chocolate-Candy-Bars-30-58oz-18Ct-Box/397639069?fulfillmentIntent=Pickup,M&M's Full Size Halloween Chocolate Candy Bars - 30.58oz/18Ct Box,M&M'S,14.48,14.48,30.58,,9/11/2022 21:20,16268052
FALSE,104998,23111,Snacks,Meat Sticks,,Snacks/Meat Sticks,668668821,https://www.walmart.com/ip/Jack-Links-Beef-Sticks-Original-Meat-Snack-Multipack-7-2oz/668668821?fulfillmentIntent=Pickup,"Jack Links Beef Sticks, Original. Meat Snack Multipack, 7.2oz",Jack Link's,6.48,6.48,7.2,,9/11/2022 21:20,16268802
FALSE,105748,75211,Dairy & Eggs,Milk,,Dairy & Eggs/Milk,14244869,https://www.walmart.com/ip/Horizon-Organic-Whole-DHA-Omega-3-Milk-Half-Gallon/14244869?fulfillmentIntent=Pickup,"Horizon Organic Whole DHA Omega-3 Milk, Half Gallon",Horizon,5.47,5.47,,,9/11/2022 21:20,16269552
FALSE,106498,60007,Snacks,Chips,,Snacks/Chips,376098243,https://www.walmart.com/ip/Mac-s-Salt-Vinegar-Fried-Pork-Skins-5-oz-Bag/376098243?fulfillmentIntent=Pickup&athbdg=L1300,"Mac's Salt & Vinegar Fried Pork Skins, 5 oz Bag",Mac's,2.18,1.96,5,,9/11/2022 21:20,16270302
FALSE,107248,60007,Snacks,Chips,,Snacks/Chips,929437174,https://www.walmart.com/ip/O-Ke-Doke-Popcorn-Hot-Stuff-Cheese-Popcorn-7-5-oz-Bag/929437174?fulfillmentIntent=Pickup,"O-Ke-Doke Popcorn, Hot Stuff Cheese Popcorn, 7.5 oz Bag",O-Ke-Doke,3.48,3.48,7.5,,9/11/2022 21:20,16271052
FALSE,107998,60007,Candy,Halloween candy,,Candy/Halloween candy,836826558,https://www.walmart.com/ip/KIT-KAT-Halloween-Lovers-Assorted-Milk-Chocolate-and-Creme-Snack-Size-Wafer-Candy-Bars-Halloween-36-75-oz-Bulk-Variety-Bag-75-Pieces/836826558?fulfillmentIntent=Pickup,"KIT KAT, Halloween Lovers Assorted Milk Chocolate and Creme Snack Size Wafer Candy Bars, Halloween, 36.75 oz, Bulk Variety Bag (75 Pieces)",KITKAT,14.74,14.74,36.75,,9/11/2022 21:20,16271802
FALSE,108748,23111,Candy,Gummy & chewy candy,,Candy/Gummy & chewy candy,297939878,https://www.walmart.com/ip/Tootsie-Roll-Vanilla-Midgees-11-5-Oz/297939878?fulfillmentIntent=Pickup,Tootsie Roll Vanilla Midgees 11.5 Oz,Tootsie Roll,2.86,2.86,11.5,,9/11/2022 21:20,16272552
FALSE,109498,23111,Beverages,Juices,,Beverages/Juices,45368976,https://www.walmart.com/ip/Parent-s-Choice-Apple-Juice-32-oz-Bottle/45368976?fulfillmentIntent=Pickup,"Parent's Choice Apple Juice, 32 oz Bottle",Parent's Choice,1.52,1.52,32,,9/11/2022 21:20,16273302
FALSE,110248,89108,Dairy & Eggs,Cheese,,Dairy & Eggs/Cheese,918348608,https://www.walmart.com/ip/Marketside-Gorgonzola-Cheese-Crumbles-5-oz/918348608?fulfillmentIntent=Pickup,"Marketside Gorgonzola Cheese Crumbles, 5 oz",Marketside,3.63,3.63,5,,9/11/2022 21:20,16274052
FALSE,110998,23223,Candy,Mints,,Candy/Mints,51259009,https://www.walmart.com/ip/Brach-s-Star-Brites-Peppermint-Hard-Candy-60-oz/51259009?fulfillmentIntent=Pickup,"Brach's Star Brites Peppermint Hard Candy, 60 oz",Brach's,10.22,10.22,60,,9/11/2022 21:20,16274802
