utc,product_name,store_section,category,subcategory,labels,nutriscore,nova_group,allergens,diet_tags,image_url,price,x,y
38000129384,Kellogg'S Cereal Bars Dark Chocolate Nut 1.16Oz,Bars,Bars,Cereal Bars,No gluten,e,4.0,"en:nuts,en:peanuts","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/800/012/9384/front_en.5.400.jpg,2.49,7,19
38000131226,"Egg, spinach & cheese medley flatbread breakfast sandwich, egg, spinach & cheese medley",Cakes,Cakes,Cakes,,d,4.0,"en:eggs,en:gluten,en:milk","en:palm-oil-content-unknown,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/800/013/1226/front_en.4.400.jpg,4.99,13,35
38000131905,Rice krispies treats original marshmallow with mms bar box,Cakes,Cakes,Cakes,,d,4.0,en:milk,"en:may-contain-palm-oil,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/013/1905/front_en.20.400.jpg,4.99,13,35
38000140969,"Sausage, quinoa, peppers, mozzarella & asiago crustless quiche, sausage, quinoa, peppers, mozzarella & asiago",Cakes,Cakes,Cakes,,d,4.0,,"en:palm-oil-content-unknown,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/014/0969/front_en.4.400.jpg,4.99,13,35
38000145414,Kellogg'S Rice Krispies Treats Squares Whole Grain .42Oz,Bars,Bars,Cereal Bars,,d,4.0,"en:milk,en:soybeans","en:may-contain-palm-oil,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/014/5414/front_en.14.400.jpg,2.49,7,19
38000145698,Chocolatey Chip Rice Krispies Treat,Cakes,Cakes,Cakes,,e,4.0,"en:milk,en:soybeans","en:palm-oil,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/014/5698/front_en.6.400.jpg,4.99,13,35
38000145728,Kellogg'S Special K Cereal Bars Fruit & Nut 1.23Oz,Bars,Bars,Cereal Bars,,e,4.0,,"en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/800/014/5728/front_en.15.400.jpg,2.49,7,19
38000145759,Kellogg'S Special K Cereal Bars Chocolate Peanut 1.23Oz,Bars,Bars,Cereal Bars,,e,4.0,en:peanuts,"en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/800/014/5759/front_en.15.400.jpg,2.49,7,19
38000146053,"Chewy nut bars, chocolate almond",Bars,Bars,Cereal Bars,"No gluten,No artificial flavors",e,4.0,"en:nuts,en:peanuts","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/800/014/6053/front_fr.3.400.jpg,2.49,7,19
38000146466,Kellogg'S Rice Krispies Treats Squares Original .39Oz,Bars,Bars,Cereal Bars,,e,4.0,"en:milk,en:soybeans","en:may-contain-palm-oil,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/014/6466/front_en.4.400.jpg,2.49,7,19
38000149153,Cocoa Krispies Treats,Cakes,Cakes,Cakes,,c,4.0,"en:milk,en:soybeans","en:may-contain-palm-oil,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/014/9153/front_en.4.400.jpg,4.99,13,35
38000151125,Crispy marshmallow squares bars,Cakes,Cakes,Cakes,,e,4.0,"en:milk,en:soybeans","en:may-contain-palm-oil,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/015/1125/front_en.8.400.jpg,4.99,13,35
38000151132,Rice Krispies m&m's,Bars,Bars,Cereal Bars,,e,4.0,"en:milk,en:soybeans","en:may-contain-palm-oil,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/015/1132/front_en.14.400.jpg,2.49,7,19
38000157486,Cocoa krispies treats,Cakes,Cakes,Cakes,,e,4.0,en:soybeans,"en:may-contain-palm-oil,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/015/7486/front_en.14.400.jpg,4.99,13,35
38000160943,Kellogg'S Special K Cereal Bars Caramel Pretzel Cashew 1.23Oz,Bars,Bars,Cereal Bars,,e,4.0,"en:gluten,en:milk,en:nuts,en:peanuts,en:soybeans","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/800/016/0943/front_en.4.400.jpg,2.49,7,19
38000160974,Kellogg'S Special K Cereal Bars Chocolate Cherry 1.23Oz,Bars,Bars,Cereal Bars,,d,4.0,"en:milk,en:peanuts,en:soybeans","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/800/016/0974/front_en.4.400.jpg,2.49,7,19
38000161728,"Assorted fruit flavored snacks, fruit",Candies,Candies,Candies,"Low or no fat,No fat",d,4.0,,"en:palm-oil-free,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/016/1728/front_en.3.400.jpg,2.49,7,19
38000165627,Original crispy marshmallow mini squares,Cakes,Cakes,Cakes,,e,4.0,"en:milk,en:soybeans","en:may-contain-palm-oil,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/016/5627/front_en.3.400.jpg,4.99,13,35
38000165924,Mickey homestyle waffles,Cakes,Cakes,Cakes,,c,4.0,"en:eggs,en:gluten,en:milk,en:soybeans","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/800/016/5924/front_en.4.400.jpg,4.99,13,35
38000167577,"Crisps pastry bar, strawberry",Bars,Bars,Cereal Bars,Verified,d,4.0,,"en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/800/016/7577/front_en.7.400.jpg,2.49,7,19
38000167676,Chewy nut bars,Bars,Bars,Cereal Bars,"No gluten,No artificial flavors",d,4.0,"en:nuts,en:peanuts","en:palm-oil-free,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/800/016/7676/front_en.4.400.jpg,2.49,7,19
38000167690,Chocolate almond chewy nut bars,Bars,Bars,Cereal Bars,"No gluten,No artificial flavors",e,4.0,en:peanuts,"en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/800/016/7690/front_en.13.400.jpg,2.49,7,19
38000167713,Special K Pasrty Crisps Brown Sugar Cinnamon,Bars,Bars,Cereal Bars,"Kosher,No artificial colors,Orthodox Union Kosher,100-recycled-paperboard",d,4.0,"en:gluten,en:milk,en:soybeans","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/800/016/7713/front_en.14.400.jpg,2.49,7,19
38000167751,Pastry crisps,Bars,Bars,Cereal Bars,,e,4.0,"en:gluten,en:milk,en:soybeans","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/800/016/7751/front_en.8.400.jpg,2.49,7,19
38000171208,Rice Krispies Treats,Cakes,Cakes,Cakes,,e,4.0,"en:milk,en:soybeans","en:may-contain-palm-oil,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/017/1208/front_en.20.400.jpg,4.99,13,35
38000176357,Cereal,Cakes,Cakes,Doughnuts,,e,4.0,"en:gluten,en:soybeans","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/800/017/6357/front_en.3.400.jpg,4.99,13,35
38000178290,Cocoa Krispies Treats,Cakes,Cakes,Cakes,,e,4.0,"en:milk,en:soybeans","en:may-contain-palm-oil,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/017/8290/front_en.7.400.jpg,4.99,13,35
38000179938,Kelloggs crispy marshmallow squares,Cakes,Cakes,Cakes,,e,4.0,"en:milk,en:soybeans","en:palm-oil,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/017/9938/front_en.4.400.jpg,4.99,13,35
38000181047,"Cereal, pink donut",Cakes,Cakes,Doughnuts,,e,4.0,"en:gluten,en:milk,en:soybeans","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/800/018/1047/front_en.12.400.jpg,4.99,13,35
38000184628,Kellogg'S Rice Krispies Treats Squares Whole,Bars,Bars,Cereal Bars,,d,4.0,en:soybeans,"en:may-contain-palm-oil,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/018/4628/front_en.4.400.jpg,2.49,7,19
38000197628,Rice krispies treats chocolatey snap crackle,Cakes,Cakes,Cakes,,e,4.0,en:milk,"en:palm-oil,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/019/7628/front_en.4.400.jpg,4.99,13,35
38000197642,"Vanilla creme crispy marshmallow squares, vanilla creme",Cakes,Cakes,Cakes,,e,4.0,,"en:palm-oil,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/019/7642/front_en.3.400.jpg,4.99,13,35
38000197666,Treats cookies 'n' creme snap crackle poppers,Cakes,Cakes,Cakes,,e,4.0,en:gluten,"en:palm-oil,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/019/7666/front_en.4.400.jpg,4.99,13,35
38000197727,Rice krispies treats cookies 'n' creme snap crackle,Cakes,Cakes,Cakes,,e,4.0,en:gluten,"en:palm-oil,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/019/7727/front_en.4.400.jpg,4.99,13,35
38000228162,Treats chocolatey poppers,Cakes,Cakes,Cakes,,e,4.0,en:milk,"en:palm-oil,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/022/8162/front_en.4.400.jpg,4.99,13,35
38000228193,Treats cookies & creme poppers,Cakes,Cakes,Cakes,,e,4.0,en:gluten,"en:palm-oil,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/022/8193/front_en.4.400.jpg,4.99,13,35
38000232671,Frosted cinnamon roll,Cakes,Cakes,Cakes,,e,4.0,"en:gluten,en:soybeans","en:palm-oil,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/023/2671/front_en.9.400.jpg,4.99,13,35
38000244742,Rice Krispies Treats Homestyle Original,Bars,Bars,Cereal Bars,,e,4.0,"en:milk,en:soybeans","en:may-contain-palm-oil,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/024/4742/front_en.16.400.jpg,2.49,7,19
38000260667,Minis pancakes,Cakes,Cakes,Cakes,,d,4.0,"en:eggs,en:gluten","en:palm-oil-free,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/800/026/0667/front_en.3.400.jpg,4.99,13,35
38000264542,Rice krispies treats confetti,Rices,Rices,Rices,,unknown,4.0,,"en:palm-oil,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/026/4542/front_en.3.400.jpg,2.99,18,5
38000265006,Rice Krispies Treats Original,Cakes,Cakes,Cakes,No-high-fructose-corn-syrup,e,4.0,"en:milk,en:soybeans","en:may-contain-palm-oil,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/026/5006/front_en.53.400.jpg,4.99,13,35
38000265013,Rice Krispies Treats Original Crispy Marshmallow Squares,Cakes,Cakes,Cakes,,c,4.0,"en:milk,en:soybeans","en:may-contain-palm-oil,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/026/5013/front_en.90.400.jpg,4.99,13,35
38000265969,Rice Krispies Treats Rainbow,Bars,Bars,Cereal Bars,,e,4.0,"en:milk,en:soybeans","en:may-contain-palm-oil,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/026/5969/front_en.15.400.jpg,2.49,7,19
38000282201,Blueberry & Beet Breakfast Bars,Bars,Bars,Cereal Bars,No artificial flavors,d,4.0,,"en:may-contain-palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/800/028/2201/front_en.3.400.jpg,2.49,7,19
38000283314,Rice Krispie Treats Chocolatey Chip Cookie Dough,Bars,Bars,Cereal Bars,No-high-fructose-corn-syrup,e,4.0,"en:milk,en:soybeans","en:palm-oil,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/028/3314/front_en.7.400.jpg,2.49,7,19
38000288296,Rice krispies,Bars,Bars,Cereal Bars,,unknown,4.0,,"en:palm-oil,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/028/8296/front_en.3.400.jpg,2.49,7,19
38000292590,Chocolaty Peanut Butter Rice Crispy Treat,Bars,Bars,Cereal Bars,,e,4.0,en:peanuts,"en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/800/029/2590/front_en.12.400.jpg,2.49,7,19
38000296031,Kellog's NutriGrain Power-Fuls Soft Baked Oat Bites Chocolate Chip,Bars,Bars,Cereal Bars,"Certified-100-recycled-paperboard,Contains-bioengineered-food-ingredients",e,4.0,"en:eggs,en:gluten,en:milk,en:soybeans","en:may-contain-palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/800/029/6031/front_en.17.400.jpg,2.49,7,19
38000296093,Power-fulls,Bars,Bars,Bars,,d,4.0,,"en:may-contain-palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/800/029/6093/front_en.7.400.jpg,2.49,7,19
38000304507,Rice Krispies Treats Bliss Caramel Sea Salt Pretzel,Bars,Bars,Cereal Bars,,unknown,4.0,,"en:palm-oil,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/030/4507/front_en.7.400.jpg,2.49,7,19
38000309076,Rice Krispies Treats,Bars,Bars,Cereal Bars,,d,4.0,,"en:palm-oil,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/800/030/9076/front_en.8.400.jpg,2.49,7,19
38000311291,Crispy Marshmallow Squares,Bars,Bars,Cereal Bars,,e,4.0,,"en:may-contain-palm-oil,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/031/1291/front_en.6.400.jpg,2.49,7,19
38000350559,Rice Krispies Treats Original Crispy Marshmallow Squares,Cakes,Cakes,Cakes,,e,4.0,,"en:may-contain-palm-oil,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/035/0559/front_en.24.400.jpg,4.99,13,35
38000355219,Mixed Berry Breakfast Bar,Bars,Bars,Cereal Bars,,d,4.0,"en:gluten,en:milk","en:may-contain-palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/800/035/5219/front_en.23.400.jpg,2.49,7,19
38000356216,Nutri Grain Apple Cinnamon,Bars,Bars,Cereal Bars,,d,4.0,"en:gluten,en:milk,en:soybeans","en:palm-oil-free,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/800/035/6216/front_en.123.400.jpg,2.49,7,19
38000357213,Nutri Grain Blueberry,Bars,Bars,Cereal Bars,,d,4.0,"en:gluten,en:milk,en:soybeans","en:may-contain-palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/800/035/7213/front_en.74.400.jpg,2.49,7,19
38000402609,Waffles homestyle,Cakes,Cakes,Cakes,,c,4.0,"en:eggs,en:gluten,en:milk,en:soybeans","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/800/040/2609/front_en.37.400.jpg,4.99,13,35
38000402807,Homestyle Waffles,Cakes,Cakes,Cakes,,c,4.0,"en:eggs,en:gluten,en:milk,en:soybeans","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/800/040/2807/front_en.7.400.jpg,4.99,13,35
38000402906,Eggo Buttermilk Waffles,Cakes,Cakes,Cakes,,c,4.0,"en:eggs,en:gluten,en:milk,en:soybeans","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/800/040/2906/front_en.49.400.jpg,4.99,13,35
38000403200,Blueberry Waffles,Cakes,Cakes,Cakes,,d,4.0,"en:eggs,en:gluten,en:milk,en:soybeans","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/800/040/3200/front_en.43.400.jpg,4.99,13,35
38000404702,Whole grain waffles,Cakes,Cakes,Cakes,,c,4.0,"en:eggs,en:gluten,en:milk,en:soybeans","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/800/040/4702/front_en.3.400.jpg,4.99,13,35
38000485848,Nutri grain waffles,Cakes,Cakes,Cakes,,d,4.0,"en:eggs,en:gluten,en:milk,en:soybeans","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/800/048/5848/front_en.4.400.jpg,4.99,13,35
38000492747,Thick & Fluffy Belgian Style Cinnamon Brown Sugar Waffles,Cakes,Cakes,Cakes,,d,4.0,"en:eggs,en:gluten,en:milk,en:soybeans","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/800/049/2747/front_en.17.400.jpg,4.99,13,35
38000524042,Kellogg'S Treats Squares Original 2.13Oz,Cakes,Cakes,Cakes,Verified,e,4.0,en:milk,"en:may-contain-palm-oil,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/052/4042/front_en.18.400.jpg,4.99,13,35
38000590955,Rice Krispies Treats Double Chocolatey Chunk,Cakes,Cakes,Cakes,,e,4.0,"en:milk,en:soybeans","en:palm-oil,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/003/800/059/0955/front_en.32.400.jpg,4.99,13,35
38024300264,High Performance Baking and Baking Spray,Baking Mixes,Baking Mixes,Cooking Helpers,,a,4.0,,"en:palm-oil-free,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/003/802/430/0264/front_en.11.400.jpg,3.99,4,28
38024300363,Canola oil,Vegetable Oils,Vegetable Oils,Rapeseed Oils,"Kosher,Orthodox Union Kosher,Flammable,Non-stick",unknown,4.0,en:soybeans,"en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/802/430/0363/front_en.10.400.jpg,6.49,10,28
38024301216,Original Canola Oil Cookinv Spray,Vegetable Oils,Vegetable Oils,Vegetable Oils,,b,4.0,,"en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/802/430/1216/front_en.10.400.jpg,6.49,10,28
38024301315,Butter Flavor Cooking Spray,Vegetable Oils,Vegetable Oils,Vegetable Oils,No artificial flavors,b,4.0,,"en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/802/430/1315/front_en.4.400.jpg,6.49,10,28
38057312722,grade a medium eggs,Eggs,Eggs,Eggs,,a,,,,https://images.openfoodfacts.org/images/products/003/805/731/2722/front_en.3.400.jpg,4.99,1,14
38057500747,Asap hard boiled eggs,Eggs,Eggs,Eggs,,a,,,,https://images.openfoodfacts.org/images/products/003/805/750/0747/front_en.3.400.jpg,4.99,1,14
38079414046,Pinto Beans - Dry,Dried Fruits,Dried Fruits,Dried Plant Based Foods,,unknown,1.0,,"en:palm-oil-free,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/003/807/941/4046/front_en.10.400.jpg,6.99,4,34
38112610169,100 pure organic raw and unfiltered honey,Honeys,Honeys,Honeys,,e,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/003/811/261/0169/front_en.3.400.jpg,7.99,14,5
38222062001,The Country Hen,Eggs,Eggs,Chicken Eggs,,a,1.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/003/822/206/2001/front_en.10.400.jpg,4.99,1,14
38222064005,Eggs,Eggs,Eggs,Eggs,,unknown,,,,https://images.openfoodfacts.org/images/products/003/822/206/4005/front_en.3.400.jpg,4.99,1,14
38259102145,Chunk light tuna,Seafood,Seafood,Fishes And Their Products,,a,,,,https://images.openfoodfacts.org/images/products/003/825/910/2145/front_en.3.400.jpg,9.99,1,34
38259106181,Pure Cane Granulated Sugar,Sugars,Sugars,Sugars,,e,2.0,,"en:palm-oil-free,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/003/825/910/6181/front_en.4.400.jpg,2.99,4,28
38259108215,100% Pure Coconut Oil,Vegetable Oils,Vegetable Oils,Vegetable Oils,,e,2.0,,"en:palm-oil-free,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/003/825/910/8215/front_en.3.400.jpg,6.49,10,28
38259125144,Stevia Liquid Sweetener,Sugars,Sugars,Sugars,,a,4.0,,"en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/825/912/5144/front_en.6.400.jpg,2.99,4,28
38259129005,Very cherry pie filling or topping,Baking Mixes,Baking Mixes,Cooking Helpers,,c,4.0,,"en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/003/825/912/9005/front_en.4.400.jpg,3.99,4,28
38778000441,Raw unfiltered honey,Honeys,Honeys,Honeys,,e,4.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/003/877/800/0441/front_en.4.400.jpg,7.99,14,5
38778000687,100% pure Honey,Honeys,Honeys,Honeys,,e,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/003/877/800/0687/front_en.3.400.jpg,7.99,14,5
38778000731,100% Pure Georgia Raw and Unfiltered Honey,Honeys,Honeys,Honeys,,unknown,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/003/877/800/0731/front_en.3.400.jpg,7.99,14,5
38778001097,100% Pure Raw & Unfiltered Honey,Honeys,Honeys,Honeys,No gluten,e,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/003/877/800/1097/front_en.12.400.jpg,7.99,14,5
38778001103,100% Pure Organic Raw & Unfiltered Honey,Honeys,Honeys,Honeys,,e,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/003/877/800/1103/front_en.12.400.jpg,7.99,14,5
38778001165,Hot Honey,Honeys,Honeys,Honeys,No gluten,e,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/003/877/800/1165/front_en.15.400.jpg,7.99,14,5
38778001172,Raw and unfiltered whipped honey,Honeys,Honeys,Honeys,No gluten,e,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/003/877/800/1172/front_en.8.400.jpg,7.99,14,5
38778610169,100% Pure Organic Raw & Unfiltered Honey,Honeys,Honeys,Honeys,"No gluten,Organic,USDA Organic",e,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/003/877/861/0169/front_en.6.400.jpg,7.99,14,5
38778610329,100% Pure Organic Raw & Unfiltered Honey,Honeys,Honeys,Honeys,"No gluten,Organic",unknown,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/003/877/861/0329/front_en.19.400.jpg,7.99,14,5
